Net,P1Score,P2Score
-50,12050,12100
-50,12050,12100
-50,12050,12100
-50,12050,12100
-50,12050,12100
-50,12050,12100
-50,12050,12100
88,12188,12100
-250,12188,12438
-312,12325,12638
-300,12738,13038
-288,13150,13438
0,13838,13838
150,14388,14238
162,14938,14775
375,15488,15112
388,15900,15512
475,16588,16112
412,16725,16312
688,17138,16450
825,17550,16725
1100,17825,16725
1375,18100,16725
1650,18788,17138
1512,18925,17412
1375,19200,17825
550,19200,18650
688,19612,18925
275,19612,19338
-138,19888,20025
-688,19888,20575
-550,20300,20850
-962,20438,21400
-1512,20575,22088
-1512,20988,22500
-1788,20988,22775
-2062,21125,23188
-1925,21262,23188
-2200,21262,23462
-2338,21262,23600
-2612,21400,24012
-2612,21400,24012
-2750,21400,24150
