Net,P1Score,P2Score
1400,15212,13812
1400,15212,13812
1400,15212,13812
1400,15212,13812
1550,15362,13812
1775,15862,14088
2350,16712,14362
2625,17262,14638
2512,17562,15050
2375,17838,15462
1938,17838,15900
2100,18712,16612
1825,18712,16888
975,18712,17738
-12,18712,18725
588,19588,19000
-700,19588,20288
-2150,19588,21738
-3138,19588,22725
-4288,19588,23875
-5738,19588,25325
-7188,19588,26775
-8338,19588,27925
-8612,19588,28200
-8750,19588,28338
-9025,19588,28612
-8150,20462,28612
-7412,21338,28750
-7412,21338,28750
-7688,21338,29025
