Net,P1Score,P2Score
88,10838,10750
88,10838,10750
88,10838,10750
225,10975,10750
225,10975,10750
362,11112,10750
638,11388,10750
738,11488,10750
1075,11825,10750
1488,12338,10850
1625,12575,10950
1625,12875,11250
1725,13075,11350
1625,13275,11650
1925,13575,11650
1950,14012,12062
2450,14512,12062
1775,14712,12938
1875,14812,12938
2275,15212,12938
2575,15512,12938
2875,15812,12938
2538,15912,13375
2838,16212,13375
3712,17088,13375
3712,17088,13375
3712,17088,13375
3712,17088,13375
3712,17088,13375
3612,17088,13475
3375,17088,13712
3825,17538,13712
2950,17538,14588
2512,17538,15025
2075,17538,15462
2538,18438,15900
2100,18438,16338
1662,18438,16775
2112,18888,16775
2125,19338,17212
2125,19338,17212
1250,19338,18088
1700,19788,18088
825,19788,18962
825,19788,18962
825,19788,18962
-50,19788,19838
400,20238,19838
850,20688,19838
850,20688,19838
412,20688,20275
412,20688,20275
862,21138,20275
862,21138,20275
1312,21588,20275
