Net,P1Score,P2Score
6275,16250,9975
6275,16250,9975
6275,16250,9975
6275,16250,9975
6275,16250,9975
5838,16250,10412
5975,16388,10412
5975,16388,10412
6112,16525,10412
6088,16938,10850
5788,17075,11288
6200,17488,11288
6750,18038,11288
7162,18450,11288
6700,18862,12162
6838,19000,12162
7225,19825,12600
7638,20238,12600
7912,20512,12600
8438,21475,13038
7700,21612,13912
8225,22575,14350
8062,22850,14788
7625,22850,15225
7462,23262,15800
7738,23538,15800
7875,23675,15800
8425,24225,15800
7775,24362,16588
8925,25512,16588
9638,26225,16588
