Net,P1Score,P2Score
-1388,13262,14650
-1388,13262,14650
-1388,13262,14650
-1388,13262,14650
-1388,13262,14650
-1650,13438,15088
-1738,13788,15525
-1000,14800,15800
-212,15588,15800
1175,17462,16288
1488,18188,16700
1762,18875,17112
1088,19212,18125
1438,20275,18838
862,20825,19962
800,21175,20375
1012,21662,20650
575,21800,21225
438,22075,21638
600,22562,21962
850,23225,22375
962,23750,22788
-350,23888,24238
-1500,24162,25662
-2175,24338,26512
-2138,24650,26788
-2000,24788,26788
-2000,24925,26925
-2000,24925,26925
-2000,24925,26925
-2000,24925,26925
-1862,25062,26925
-1862,25062,26925
-1862,25062,26925
-1725,25338,27062
-1412,25650,27062
-1550,25650,27200
-1825,25650,27475
-2262,25650,27912
