Net,P1Score,P2Score
-2700,6312,9012
-2700,6312,9012
-2700,6312,9012
-2700,6312,9012
-2625,6388,9012
-2025,6988,9012
-1900,7112,9012
-1938,7212,9150
-1888,7262,9150
-2025,7262,9288
-1925,7362,9288
-2562,7412,9975
-2512,7462,9975
-2675,7712,10388
-3300,7712,11012
-3438,7712,11150
-3475,7812,11288
-3475,7812,11288
-3588,7838,11425
-4138,7838,11975
-4500,7888,12388
-4588,7938,12525
-4725,7938,12662
-4762,8038,12800
-4762,8038,12800
-4762,8038,12800
-5675,8138,13812
-5812,8138,13950
-5712,8238,13950
-5938,8288,14225
-6212,8288,14500
-6212,8288,14500
-6625,8288,14912
-6575,8338,14912
-6712,8338,15050
-6800,8388,15188
-11325,8388,19712
