Net,P1Score,P2Score
-1425,13138,14562
-1425,13138,14562
-1425,13138,14562
-1425,13138,14562
-2300,13138,15438
-2175,13312,15488
-3150,13312,16462
-3775,13662,17438
-3962,14012,17975
-4400,14112,18512
-4200,14562,18762
-3875,14938,18812
-3662,15588,19250
-3162,16238,19400
-4338,16238,20575
-4438,16688,21125
-4412,16962,21375
-4288,17238,21525
-4088,17538,21625
-4050,17675,21725
-3862,18050,21912
-3912,18050,21962
-3688,18325,22012
-4088,18500,22588
-3062,19575,22638
-2962,19675,22638
-3562,19950,23512
-3825,20125,23950
-3688,20262,23950
-3688,20262,23950
-3688,20262,23950
-4125,20262,24388
-4000,20438,24438
-4438,20438,24875
-4750,20612,25362
-4750,20612,25362
-4612,20750,25362
-4175,21625,25800
-4038,21762,25800
-4038,21762,25800
-4300,21938,26238
-4300,21938,26238
-4300,21938,26238
-4300,21938,26238
-4300,21938,26238
-4300,21938,26238
-4738,21938,26675
-3862,22812,26675
-3862,22812,26675
-3738,22988,26725
-3738,22988,26725
-3650,23125,26775
-3650,23125,26775
-3700,23125,26825
-3600,23225,26825
-3600,23225,26825
-3600,23225,26825
-3600,23225,26825
-3600,23225,26825
-3600,23225,26825
-2725,24100,26825
-2725,24100,26825
-2725,24100,26825
-2725,24100,26825
-2725,24100,26825
-2725,24100,26825
-1850,24975,26825
-1850,24975,26825
-1850,24975,26825
-1850,24975,26825
-1850,24975,26825
-1850,24975,26825
-1850,24975,26825
-975,25850,26825
-875,25950,26825
-875,25950,26825
0,26825,26825
0,26825,26825
0,26825,26825
0,26825,26825
0,26825,26825
0,26825,26825
0,26825,26825
875,27700,26825
