Net,P1Score,P2Score
-38,6012,6050
-38,6012,6050
-38,6012,6050
-38,6012,6050
12,6062,6050
62,6112,6050
62,6112,6050
62,6112,6050
-12,6312,6325
-62,6462,6525
-150,6512,6662
-200,6662,6862
-588,6812,7400
-725,6812,7538
-962,6912,7875
-950,7062,8012
-1100,7112,8212
-1188,7162,8350
-1462,7162,8625
-1738,7162,8900
-2050,7262,9312
-2275,7312,9588
-2550,7312,9862
-2775,7362,10138
-2862,7412,10275
-3088,7462,10550
-3638,7462,11100
-3775,7462,11238
-4050,7462,11512
-4462,7462,11925
-4600,7462,12062
