Net,P1Score,P2Score
0,4775,4775
0,4775,4775
0,4775,4775
0,4775,4775
0,4775,4775
0,4775,4775
0,4775,4775
100,4875,4775
100,4875,4775
-100,4875,4975
38,5012,4975
75,5288,5212
112,5562,5450
-88,5562,5650
225,5975,5750
638,6388,5750
638,6388,5750
675,6525,5850
1088,6938,5850
750,7075,6325
788,7350,6562
1338,8038,6700
1375,8312,6938
1100,8312,7212
1238,8450,7212
1375,8588,7212
1512,8725,7212
1650,8862,7212
1650,9000,7350
1650,9000,7350
1650,9138,7488
1650,9138,7488
1650,9138,7488
1650,9138,7488
1512,9275,7762
1512,9275,7762
1512,9275,7762
1512,9412,7900
1650,9550,7900
