Net,P1Score,P2Score
1062,13988,12925
1062,13988,12925
1062,13988,12925
1062,13988,12925
1062,13988,12925
1062,13988,12925
1062,14425,13362
1062,14425,13362
1838,15300,13462
1538,15300,13762
1438,15400,13962
1475,15538,14062
2150,16412,14262
2050,16412,14362
1850,16412,14562
1750,16412,14662
1550,16412,14862
1450,16412,14962
1000,16412,15412
650,16412,15762
650,16412,15762
300,16412,16112
-50,16412,16462
-400,16412,16812
-750,16412,17162
-1100,16412,17512
-1800,16412,18212
8700,26912,18212
