ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,13,600,600,i,0,0
1,1,13,622,620,i,0,0
2,1,13,632,648,i,0,0
3,1,13,656,620,i,0,0
4,1,13,639,677,i,0,0
5,1,13,668,684,i,0,0
6,1,13,639,706,i,0,0
7,1,13,697,634,i,0,0
8,1,13,732,637,i,0,0
9,1,13,660,726,i,0,0
10,1,13,631,735,i,0,0
11,1,13,621,764,i,0,0
12,1,9,678,739,i,0,0
13,1,9,663,642,i,0,0
14,1,9,685,706,i,0,0
15,1,9,678,645,i,0,0
16,1,9,745,656,i,0,0
17,1,9,684,721,i,0,0
18,1,9,762,645,i,0,0
19,1,9,674,754,i,0,0
20,1,9,603,660,i,0,0
21,1,9,706,661,i,0,0
22,1,9,676,613,i,0,0
23,1,9,713,619,i,0,0
24,1,9,657,657,i,0,0
25,1,9,688,604,i,0,0
26,1,9,772,657,i,0,0
27,1,9,697,728,i,0,0
28,1,9,607,674,i,0,0
29,1,9,687,762,i,0,0
30,1,9,697,772,i,0,0
31,1,9,612,695,i,0,0
32,1,9,792,664,i,0,0
33,1,9,774,638,i,0,0
34,1,9,757,665,i,0,0
35,1,9,702,609,i,0,0
36,1,9,701,707,i,0,0
37,1,9,752,629,i,0,0
38,1,9,696,742,i,0,0
39,1,9,644,756,i,0,0
40,1,9,722,606,i,0,0
41,1,9,645,770,i,0,0
42,1,9,707,754,i,0,0
43,1,9,672,660,i,0,0
44,1,9,731,676,i,0,0
45,1,9,751,690,i,0,0
46,1,9,762,705,i,0,0
47,1,9,811,668,i,0,0
48,1,9,689,692,i,0,0
49,1,9,709,735,i,0,0
50,1,9,823,676,i,0,0
51,1,9,707,784,i,0,0
52,1,9,618,714,i,0,0
53,1,9,660,748,i,0,0
54,1,9,615,785,i,0,0
55,1,9,722,755,i,0,0
56,1,9,837,681,i,0,0
57,1,9,852,684,i,0,0
58,1,9,687,664,i,0,0
59,1,9,739,606,i,0,0
60,1,9,861,698,i,0,0
61,1,9,764,684,i,0,0
62,1,9,670,768,i,0,0
63,1,9,667,783,i,0,0
64,1,9,645,785,i,0,0
65,1,9,869,684,i,0,0
66,1,9,683,784,i,0,0
67,1,9,668,797,i,0,0
68,1,9,705,693,i,0,0
69,1,9,609,728,i,0,0
70,1,9,666,812,i,0,0
71,1,9,786,630,i,0,0
72,1,9,753,610,i,0,0
73,1,9,699,675,i,0,0
74,1,9,777,708,i,0,0
75,1,9,681,814,i,0,0
76,1,9,797,641,i,0,0
77,1,9,720,791,i,0,0
78,1,9,612,800,i,0,0
79,1,9,703,798,i,0,0
80,1,9,713,810,i,0,0
81,1,9,718,707,i,0,0
82,1,9,795,710,i,0,0
83,1,9,728,770,i,0,0
84,1,9,728,805,i,0,0
85,1,9,768,613,i,0,0
86,1,9,781,608,i,0,0
87,1,9,641,799,i,0,0
88,1,9,616,822,i,0,0
89,1,9,713,824,i,0,0
90,1,9,795,612,i,0,0
91,1,9,663,826,i,0,0
92,1,9,723,722,i,0,0
93,1,9,776,676,i,0,0
94,1,9,741,776,i,0,0
95,1,9,739,790,i,0,0
96,1,9,797,725,i,0,0
97,1,9,740,722,i,0,0
98,1,9,787,695,i,0,0
99,1,9,722,660,i,0,0
100,1,9,723,740,i,0,0
101,1,9,724,835,i,0,0
102,1,9,820,739,i,0,0
103,1,9,735,820,i,0,0
104,1,9,604,743,i,0,0
105,1,9,807,604,i,0,0
106,1,9,811,706,i,0,0
107,1,9,662,841,i,0,0
108,1,9,738,743,i,0,0
109,1,9,735,706,i,0,0
110,1,9,677,845,i,0,0
111,1,9,753,796,i,0,0
112,1,9,810,634,i,0,0
113,1,9,738,840,i,0,0
114,1,9,822,607,i,0,0
115,1,9,743,758,i,0,0
116,1,9,607,836,i,0,0
117,1,9,697,816,i,0,0
118,1,9,650,814,i,0,0
119,1,9,723,691,i,0,0
120,1,9,760,810,i,0,0
121,1,9,785,649,i,0,0
122,1,9,817,650,i,0,0
123,1,9,814,725,i,0,0
124,1,9,830,657,i,0,0
125,1,9,797,684,i,0,0
126,1,9,831,713,i,0,0
127,1,9,841,648,i,0,0
128,1,9,755,781,i,0,0
129,1,9,811,689,i,0,0
130,1,9,751,731,i,0,0
131,1,9,842,666,i,0,0
132,1,9,759,759,i,0,0
133,1,9,772,818,i,0,0
134,1,9,644,828,i,0,0
135,1,9,715,849,i,0,0
136,1,9,632,814,i,0,0
137,1,9,776,758,i,0,0
138,1,9,835,615,i,0,0
139,1,9,849,715,i,0,0
140,1,9,684,860,i,0,0
141,1,9,628,830,i,0,0
142,1,9,729,854,i,0,0
143,1,9,782,830,i,0,0
144,1,9,607,851,i,0,0
145,1,9,688,831,i,0,0
146,1,9,773,772,i,0,0
147,1,9,610,865,i,0,0
148,1,9,622,845,i,0,0
149,1,9,795,835,i,0,0
150,2,0,1400,1400,i,0,0
151,2,0,1397,1373,i,0,0
152,2,0,1371,1364,i,0,0
153,2,0,1377,1337,i,0,0
154,2,0,1385,1310,i,0,0
155,2,0,1383,1283,i,0,0
156,2,0,1376,1240,i,0,0
157,2,0,1359,1216,i,0,0
158,2,0,1394,1214,i,0,0
159,2,0,1340,1363,i,0,0
160,2,0,1338,1336,i,0,0
161,2,0,1323,1309,i,0,0
162,2,0,1296,1303,i,0,0
163,2,0,1320,1381,i,0,0
164,2,0,1335,1282,i,0,0
165,2,0,1303,1351,i,0,0
166,2,0,1341,1194,i,0,0
167,2,0,1286,1376,i,0,0
168,2,0,1323,1256,i,0,0
169,2,0,1294,1252,i,0,0
170,2,0,1270,1240,i,0,0
171,2,0,1240,1239,i,0,0
172,2,0,1220,1219,i,0,0
173,2,0,1268,1277,i,0,0
174,2,0,1263,1362,i,0,0
175,2,0,1250,1331,i,0,0
176,2,0,1259,1305,i,0,0
177,2,0,1276,1213,i,0,0
178,2,0,1214,1323,i,0,0
179,2,0,1309,1226,i,0,0
180,2,0,1262,1389,i,0,0
181,2,0,1230,1387,i,0,0
182,2,4,1204,1197,i,0,0
183,2,4,1184,1194,i,0,0
184,2,4,1265,1190,i,0,0
185,2,4,1304,1329,i,0,0
186,2,4,1190,1326,i,0,0
187,2,4,1374,1194,i,0,0
188,2,4,1259,1172,i,0,0
189,2,4,1231,1344,i,0,0
190,2,4,1235,1313,i,0,0
191,2,4,1240,1169,i,0,0
192,2,4,1356,1172,i,0,0
193,2,4,1234,1282,i,0,0
194,2,4,1370,1154,i,0,0
195,2,4,1364,1301,i,0,0
196,2,4,1166,1321,i,0,0
197,2,4,1347,1260,i,0,0
198,2,4,1185,1176,i,0,0
199,2,4,1200,1302,i,0,0
200,2,4,1396,1261,i,0,0
201,2,4,1346,1153,i,0,0
202,2,4,1265,1154,i,0,0
203,2,4,1222,1298,i,0,0
204,2,4,1351,1134,i,0,0
205,2,4,1212,1372,i,0,0
206,2,4,1198,1384,i,0,0
207,2,4,1197,1363,i,0,0
208,2,4,1173,1359,i,0,0
209,2,4,1361,1277,i,0,0
210,2,4,1226,1157,i,0,0
211,2,4,1303,1281,i,0,0
212,2,4,1332,1233,i,0,0
213,2,4,1387,1180,i,0,0
214,2,4,1175,1294,i,0,0
215,2,4,1320,1185,i,0,0
0,1,13,606,606,i,0,0
1,1,13,628,625,i,0,0
2,1,13,638,654,i,0,0
3,1,13,662,626,i,0,0
4,1,13,645,683,i,0,0
5,1,13,674,690,i,0,0
6,1,13,644,712,i,0,0
7,1,13,703,639,i,0,0
8,1,13,738,642,i,0,0
9,1,13,666,732,i,0,0
10,1,13,637,741,i,0,0
11,1,13,627,770,i,0,0
12,1,9,682,744,i,0,0
13,1,9,668,647,i,0,0
14,1,9,690,711,i,0,0
15,1,9,682,650,i,0,0
16,1,9,750,661,i,0,0
17,1,9,689,725,i,0,0
18,1,9,766,650,i,0,0
19,1,9,679,758,i,0,0
20,1,9,608,664,i,0,0
21,1,9,711,665,i,0,0
22,1,9,681,617,i,0,0
23,1,9,718,623,i,0,0
24,1,9,662,661,i,0,0
25,1,9,693,609,i,0,0
26,1,9,776,662,i,0,0
27,1,9,701,732,i,0,0
28,1,9,612,679,i,0,0
29,1,9,691,766,i,0,0
30,1,9,702,777,i,0,0
31,1,9,616,700,i,0,0
32,1,9,797,669,i,0,0
33,1,9,779,643,i,0,0
34,1,9,762,669,i,0,0
35,1,9,706,614,i,0,0
36,1,9,706,712,i,0,0
37,1,9,757,634,i,0,0
38,1,9,701,747,i,0,0
39,1,9,649,760,i,0,0
40,1,9,727,611,i,0,0
41,1,9,649,775,i,0,0
42,1,9,711,758,i,0,0
43,1,9,677,665,i,0,0
44,1,9,736,680,i,0,0
45,1,9,756,695,i,0,0
46,1,9,766,709,i,0,0
47,1,9,816,673,i,0,0
48,1,9,694,696,i,0,0
49,1,9,714,739,i,0,0
50,1,9,828,681,i,0,0
51,1,9,712,788,i,0,0
52,1,9,622,719,i,0,0
53,1,9,665,752,i,0,0
54,1,9,620,790,i,0,0
55,1,9,727,760,i,0,0
56,1,9,842,686,i,0,0
57,1,9,857,689,i,0,0
58,1,9,691,669,i,0,0
59,1,9,744,610,i,0,0
60,1,9,865,703,i,0,0
61,1,9,769,689,i,0,0
62,1,9,675,773,i,0,0
63,1,9,672,787,i,0,0
64,1,9,650,789,i,0,0
65,1,9,874,689,i,0,0
66,1,9,688,789,i,0,0
67,1,9,672,802,i,0,0
68,1,9,710,697,i,0,0
69,1,9,614,733,i,0,0
70,1,9,671,816,i,0,0
71,1,9,791,635,i,0,0
72,1,9,758,615,i,0,0
73,1,9,704,680,i,0,0
74,1,9,781,712,i,0,0
75,1,9,686,819,i,0,0
76,1,9,801,646,i,0,0
77,1,9,725,796,i,0,0
78,1,9,617,805,i,0,0
79,1,9,707,803,i,0,0
80,1,9,717,815,i,0,0
81,1,9,723,712,i,0,0
82,1,9,800,715,i,0,0
83,1,9,732,775,i,0,0
84,1,9,733,810,i,0,0
85,1,9,773,618,i,0,0
86,1,9,786,612,i,0,0
87,1,9,646,804,i,0,0
88,1,9,621,826,i,0,0
89,1,9,718,829,i,0,0
90,1,9,800,617,i,0,0
91,1,9,668,831,i,0,0
92,1,9,728,726,i,0,0
93,1,9,781,681,i,0,0
94,1,9,746,781,i,0,0
95,1,9,744,795,i,0,0
96,1,9,802,730,i,0,0
