Net,P1Score,P2Score
-1375,12800,14175
-1375,12800,14175
-1375,12800,14175
-1300,12875,14175
-1200,12975,14175
-1100,13075,14175
-850,13325,14175
-1288,13425,14712
-825,13938,14762
488,15688,15200
1750,17000,15250
2100,17350,15250
2975,18225,15250
3500,18750,15250
3875,19275,15400
4300,19800,15500
4675,20325,15650
5050,20850,15800
5650,21550,15900
5875,22075,16200
5675,22425,16750
6050,22950,16900
5950,23650,17700
5725,23825,18100
6100,24350,18250
6800,25050,18250
7500,25750,18250
7975,26275,18300
7975,26275,18300
8500,26800,18300
8675,26975,18300
