Net,P1Score,P2Score
-1350,9675,11025
-1350,9675,11025
-1350,9675,11025
-1350,9675,11025
-1175,9850,11025
-850,11225,12075
825,14300,13475
438,14875,14438
-38,15450,15488
-75,15850,15925
-1188,16050,17238
-2800,16188,18988
-3575,16288,19862
-3612,16388,20000
-3812,16388,20200
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4088,16388,20475
-4312,16388,20700
