Net,P1Score,P2Score
-38,9900,9938
-38,9900,9938
-38,9900,9938
-38,9900,9938
238,10175,9938
238,10175,9938
375,10362,9988
700,10688,9988
1162,11250,10088
1225,11762,10538
1212,11950,10738
1900,12888,10988
2162,13300,11138
2525,13912,11388
2825,14562,11738
3225,15112,11888
3438,15575,12138
3275,15712,12438
3625,16262,12638
3838,16675,12838
3862,16950,13088
4038,17225,13188
4450,17638,13188
4488,17775,13288
5175,18462,13288
5350,18738,13388
5625,19012,13388
5762,19150,13388
6175,19562,13388
6450,19838,13388
