Net,P1Score,P2Score
-2250,6350,8600
-2250,6350,8600
-2250,6350,8600
-2250,6350,8600
-2250,6350,8600
-2250,6350,8600
-2250,6350,8600
-2250,6350,8600
-2112,6488,8600
-2212,6488,8700
-2212,6488,8700
-2612,6488,9100
-2625,6625,9250
-2650,6900,9550
-2812,7038,9850
-2738,7312,10050
-2988,7312,10300
-3138,7312,10450
-3075,7725,10800
-3150,7900,11050
-3025,8175,11200
-2950,8450,11400
-2912,8588,11500
-2512,9138,11650
-2375,9275,11650
-2062,9688,11750
-2312,9688,12000
-1725,10375,12100
-1462,10788,12250
-962,11338,12300
-788,11612,12400
-200,12300,12500
438,12988,12550
712,13262,12550
938,13538,12600
1488,14088,12600
1712,14362,12650
1850,14500,12650
1850,14500,12650
1850,14500,12650
1850,14500,12650
1850,14500,12650
1800,14500,12700
1750,14500,12750
1750,14500,12750
1700,14500,12800
1700,14500,12800
1650,14500,12850
2050,14950,12900
