Net,P1Score,P2Score
-75,4500,4575
-75,4500,4575
-75,4500,4575
-75,4500,4575
-75,4500,4575
-75,4500,4575
-75,4500,4575
-75,4500,4575
-75,4600,4675
25,4700,4675
125,4800,4675
-12,4800,4812
-150,4800,4950
-562,4800,5362
-738,4900,5638
-912,5000,5912
-950,5100,6050
-750,5300,6050
-888,5300,6188
-1200,5400,6600
-1375,5500,6875
-1312,5700,7012
-1450,5700,7150
-1625,5800,7425
-1800,5900,7700
-1800,5900,7700
-2075,5900,7975
-2250,6000,8250
-2250,6000,8250
-2388,6000,8388
-2425,6100,8525
-2700,6100,8800
-2838,6100,8938
-2875,6200,9075
