Net,P1Score,P2Score
12,5100,5088
12,5100,5088
12,5100,5088
12,5100,5088
12,5100,5088
12,5100,5088
12,5100,5088
12,5100,5088
-88,5238,5325
-500,5375,5875
50,5925,5875
-150,6062,6212
25,6475,6450
-175,6750,6925
-238,7025,7262
-200,7300,7500
-475,7438,7912
-438,7712,8150
-300,7988,8288
-162,8400,8562
-262,8400,8662
-400,8538,8938
-500,8675,9175
-500,8812,9312
-500,8950,9450
-362,9088,9450
-362,9088,9450
-225,9225,9450
-388,9362,9750
-488,9362,9850
-488,9362,9850
-688,9362,10050
-825,9362,10188
