Net,P1Score,P2Score
-938,11375,12312
-938,11375,12312
-938,11375,12312
-938,11375,12312
-938,11375,12312
-1238,11512,12750
-1100,11788,12888
-1162,12200,13362
-1162,12338,13500
-1438,12338,13775
-1300,12888,14188
-1612,13575,15188
-1750,13988,15738
-2338,14400,16738
-2475,14950,17425
-1650,16188,17838
-1412,17012,18425
-1288,17838,19125
-875,18525,19400
-500,19212,19712
-538,19488,20025
-75,20388,20462
-438,20662,21100
-62,21212,21275
625,21900,21275
1450,22725,21275
1725,23000,21275
2275,23550,21275
2412,23688,21275
