Net,P1Score,P2Score
6038,10625,4588
6038,10625,4588
6038,10625,4588
6038,10625,4588
6038,10625,4588
6088,10675,4588
5750,10775,5025
5800,10825,5025
5950,10975,5025
6100,11125,5025
6262,11425,5162
5925,11575,5650
6175,11825,5650
6275,11925,5650
6338,12125,5788
6300,12225,5925
6375,12575,6200
6525,12725,6200
6400,12875,6475
6362,12975,6612
6575,13325,6750
6588,13475,6888
6412,13575,7162
6612,13775,7162
6912,14075,7162
7012,14175,7162
7125,14425,7300
7175,14475,7300
7238,14675,7438
7350,14925,7575
7500,15075,7575
7362,15075,7712
7500,15212,7712
