Net,P1Score,P2Score
-25,8325,8350
-25,8325,8350
-25,8325,8350
-75,8325,8400
-175,8325,8500
-325,8325,8650
-375,8425,8800
-200,8725,8925
-275,8825,9100
-375,8925,9300
-500,9025,9525
-600,9125,9725
-475,9325,9800
-75,9825,9900
225,10225,10000
250,10425,10175
600,10825,10225
800,11325,10525
1000,11625,10625
1750,12425,10675
1400,12425,11025
1650,12825,11175
1550,12925,11375
2150,13675,11525
2600,14125,11525
2750,14325,11575
3500,15125,11625
3500,15225,11725
4050,15775,11725
4150,15875,11725
4100,15875,11775
4900,16675,11775
