Net,P1Score,P2Score
0,13425,13425
0,13425,13425
0,13425,13425
-875,13425,14300
-1312,13425,14738
-1650,13525,15175
-1888,13725,15612
-2025,14025,16050
-3038,14325,17362
-3425,14725,18150
-4412,15125,19538
-4362,15525,19888
-5800,15725,21525
-5450,16225,21675
-5788,16325,22112
-5938,16325,22262
-5012,17400,22412
-4488,18712,23200
-4000,19350,23350
-3562,19788,23350
-3462,19888,23350
-2588,20762,23350
-1950,21400,23350
-1850,21500,23350
-1412,21938,23350
-1412,21938,23350
-1312,22038,23350
-438,22912,23350
-438,22912,23350
0,23350,23350
0,23350,23350
438,23788,23350
1312,24662,23350
1750,25100,23350
1750,25100,23350
3062,26412,23350
3500,26850,23350
