Net,P1Score,P2Score
-725,11125,11850
-725,11125,11850
-725,11125,11850
-725,11125,11850
-725,11125,11850
-525,11375,11900
-525,11375,11900
-662,11375,12038
-412,11625,12038
-850,11625,12475
-850,11625,12475
-600,11875,12475
-350,12125,12475
-350,12125,12475
-350,12125,12475
-100,12375,12475
-100,12375,12475
150,12625,12475
150,12625,12475
150,12625,12475
400,12875,12475
400,12875,12475
650,13125,12475
650,13125,12475
650,13125,12475
900,13375,12475
900,13375,12475
1150,13625,12475
1150,13625,12475
-9350,13625,22975
