Net,P1Score,P2Score
-1400,11762,13162
-1400,11762,13162
-1400,11762,13162
-1750,11762,13512
-2050,11762,13812
-2525,11762,14288
-2825,11762,14588
-3175,11762,14938
-3475,11762,15238
-3750,11762,15512
-4162,11762,15925
-4438,11762,16200
-5725,11762,17488
-5725,12200,17925
-6162,12638,18800
-6600,12638,19238
-7475,12638,20112
-7375,12738,20112
-7275,12838,20112
-7075,13038,20112
-6975,13138,20112
-6975,13138,20112
-6775,13338,20112
-6775,13338,20112
-6675,13438,20112
-6625,13488,20112
-6525,13588,20112
-6525,13588,20112
-6525,13588,20112
-5650,14462,20112
-5450,14662,20112
-5450,14662,20112
-5450,14662,20112
-5350,14762,20112
-5350,14762,20112
-5250,14862,20112
-5150,14962,20112
-5150,14962,20112
-4712,15400,20112
-4612,15500,20112
-4512,15600,20112
-4512,15600,20112
-4512,15600,20112
-4512,15600,20112
-4075,16038,20112
-3200,16912,20112
-3200,16912,20112
-3000,17112,20112
-3000,17112,20112
-2900,17212,20112
-2800,17312,20112
-2700,17412,20112
-2600,17512,20112
-2600,17512,20112
-2400,17712,20112
-2400,17712,20112
-2300,17812,20112
-1862,18250,20112
-1762,18350,20112
-1662,18450,20112
-1662,18450,20112
-1562,18550,20112
-1025,19088,20112
-925,19188,20112
-725,19388,20112
-625,19488,20112
-625,19488,20112
-525,19588,20112
-425,19688,20112
-425,19688,20112
-325,19788,20112
-225,19888,20112
750,20862,20112
750,20862,20112
750,20862,20112
850,20962,20112
950,21062,20112
1150,21262,20112
1150,21262,20112
1350,21462,20112
1350,21462,20112
1788,21900,20112
2425,22538,20112
2425,22538,20112
2525,22638,20112
2525,22638,20112
2625,22738,20112
2625,22738,20112
2625,22738,20112
2625,22738,20112
2625,22738,20112
2625,22738,20112
3062,23175,20112
3500,23612,20112
3938,24050,20112
3938,24050,20112
3938,24050,20112
3938,24050,20112
3938,24050,20112
3938,24050,20112
3938,24050,20112
4375,24488,20112
4375,24488,20112
4375,24488,20112
4812,24925,20112
