Net,P1Score,P2Score
-1325,11838,13162
-1325,11838,13162
-1325,11838,13162
-1325,11838,13162
-1325,11838,13162
-1675,11838,13512
-1150,12712,13862
-812,13050,13862
-588,13625,14212
362,14575,14212
688,15388,14700
1038,16612,15575
1462,17738,16275
1512,18625,17112
1725,19712,17988
1150,20188,19038
1275,20662,19388
888,20800,19912
600,21388,20788
738,21875,21138
1188,22500,21312
1500,22950,21450
1325,23300,21975
1288,23438,22150
1112,23438,22325
1112,23438,22325
762,23438,22675
238,23438,23200
512,24062,23550
962,24512,23550
1275,24825,23550
1619,25169,23550
