Net,P1Score,P2Score
-1312,8488,9800
-1312,8488,9800
-1312,8488,9800
-1312,8488,9800
-1212,8588,9800
-1112,8688,9800
-1112,8688,9800
-1650,8788,10438
-1650,8788,10438
-1750,8888,10638
-2388,9088,11475
-2388,9288,11675
-2188,9488,11675
-2562,9588,12150
-2838,9788,12625
-3250,9788,13038
-3562,9888,13450
-3738,9988,13725
-3812,10188,14000
-3988,10288,14275
-4062,10488,14550
-4100,10588,14688
-4100,10588,14688
-3900,10788,14688
-4250,10888,15138
-4600,10988,15588
-4600,10988,15588
-4600,10988,15588
-5050,10988,16038
-5300,11188,16488
-5650,11288,16938
-5550,11388,16938
-6450,11388,17838
-6350,11488,17838
-6800,11488,18288
