Net,P1Score,P2Score
0,8612,8612
0,8612,8612
0,8612,8612
0,8612,8612
-50,8612,8662
62,8750,8688
300,9162,8862
312,9300,8988
450,9438,8988
888,9875,8988
1025,10012,8988
1600,10588,8988
2312,11300,8988
2588,11575,8988
2288,12150,9862
2125,12425,10300
2400,12900,10500
3175,13675,10500
3275,13775,10500
3575,14075,10500
4175,14675,10500
4038,14975,10938
3838,15212,11375
4175,15988,11812
4512,16325,11812
3638,16325,12688
3738,16425,12688
3738,16425,12688
3638,16525,12888
3738,16625,12888
3838,16725,12888
3938,16825,12888
4138,17025,12888
4338,17225,12888
