Net,P1Score,P2Score
2788,13612,10825
2788,13612,10825
2788,13612,10825
2788,13612,10825
2700,13662,10962
2462,13838,11375
2225,14012,11788
1412,14162,12750
925,14362,13438
1850,16112,14262
2975,17512,14538
3288,18650,15362
4238,19875,15638
4888,20662,15775
5050,21100,16050
5325,21512,16188
5462,21650,16188
5738,22200,16462
5600,22338,16738
6012,22750,16738
6150,23025,16875
6288,23162,16875
6288,23300,17012
6425,23438,17012
6700,23712,17012
6975,23988,17012
6975,23988,17012
6975,23988,17012
6975,23988,17012
6975,23988,17012
6975,23988,17012
6975,23988,17012
6838,23988,17150
6838,23988,17150
6838,23988,17150
6838,23988,17150
6700,23988,17288
7150,24438,17288
