Net,P1Score,P2Score
-38,6875,6912
-38,6875,6912
-38,6875,6912
-38,6875,6912
-38,6875,6912
12,6925,6912
112,7025,6912
362,7275,6912
412,7375,6962
538,7825,7288
262,7875,7612
262,7875,7612
212,8150,7938
338,8425,8088
325,8700,8375
500,9112,8612
75,9112,9038
112,9388,9275
338,9662,9325
462,10075,9612
538,10488,9950
425,10762,10338
600,11038,10438
500,11038,10538
725,11312,10588
1088,11725,10638
1350,12138,10788
1762,12550,10788
1712,12550,10838
2075,12962,10888
2162,13100,10938
2438,13375,10938
2712,13650,10938
2850,13788,10938
