Net,P1Score,P2Score
-5425,7500,12925
-5425,7500,12925
-5425,7500,12925
-5425,7500,12925
-5425,7500,12925
-5475,7500,12975
-5725,7550,13275
-6225,7550,13775
-6338,7988,14325
-7288,7988,15275
-6862,8912,15775
-6825,9050,15875
-6488,9488,15975
-6688,9488,16175
-6888,9488,16375
-7038,9488,16525
-7188,9488,16675
-7338,9488,16825
-7488,9488,16975
-7638,9488,17125
-7788,9488,17275
-7938,9488,17425
-8088,9488,17575
-8238,9488,17725
-8338,9488,17825
-8388,9488,17875
-8488,9488,17975
-8538,9488,18025
-8638,9488,18125
-8738,9488,18225
-8838,9488,18325
-8938,9488,18425
-9088,9488,18575
-9188,9488,18675
-9338,9488,18825
-9538,9488,19025
-9788,9488,19275
-9888,9488,19375
-10038,9488,19525
-10088,9488,19575
-10138,9488,19625
-10338,9488,19825
-10488,9488,19975
-10638,9488,20125
-10788,9488,20275
-10938,9488,20425
