Net,P1Score,P2Score
-1300,12312,13612
-1300,12312,13612
-1300,12312,13612
-1300,12312,13612
-1300,12312,13612
-1300,12312,13612
-1438,12450,13888
-1438,12725,14162
-1575,13000,14575
-1438,13275,14712
-1300,13962,15262
-888,14512,15400
-62,15612,15675
-88,16162,16250
738,17262,16525
1150,18088,16938
1288,18500,17212
1838,19188,17350
2388,19875,17488
2088,20150,18062
2638,20700,18062
2338,20975,18638
2338,21250,18912
2475,21662,19188
2475,21938,19462
2475,22350,19875
2750,22900,20150
3025,23312,20288
3025,23588,20562
3575,24138,20562
3575,24138,20562
3300,24138,20838
3162,24275,21112
3162,24275,21112
3025,24275,21250
2888,24275,21388
2888,24275,21388
3025,24412,21388
3025,24550,21525
2888,24688,21800
2612,24688,22075
2338,24825,22488
2338,24825,22488
2338,24962,22625
2475,25100,22625
2612,25238,22625
3025,25788,22762
3025,25788,22762
3162,25925,22762
