Net,P1Score,P2Score
38,12250,12212
38,12250,12212
38,12250,12212
38,12250,12212
-62,12250,12312
-112,12250,12362
-12,12500,12512
-212,12500,12712
-462,12500,12962
-312,12750,13062
-412,13000,13412
-612,13000,13612
-1012,13000,14012
-662,13500,14162
-462,14000,14462
-712,14000,14712
-962,14000,14962
-862,14250,15112
-1112,14250,15362
-1362,14250,15612
-1325,14388,15712
-2062,14525,16588
-2062,14525,16588
-1325,15262,16588
-1075,15512,16588
-125,16462,16588
125,16712,16588
375,16962,16588
762,17350,16588
838,18300,17462
1338,18800,17462
2288,19750,17462
2288,19750,17462
2812,20275,17462
3300,20762,17462
2425,20762,18338
2425,20762,18338
2775,21112,18338
2775,21112,18338
1900,21112,19212
2500,21712,19212
2850,22062,19212
2850,22062,19212
2850,22062,19212
1975,22062,20088
2675,22762,20088
3025,23112,20088
2500,23462,20962
2750,23712,20962
3250,24212,20962
3250,24212,20962
3250,24212,20962
3250,24212,20962
3500,24462,20962
