Net,P1Score,P2Score
2750,15350,12600
2750,15350,12600
2750,15350,12600
2750,15350,12600
2750,15350,12600
3188,15788,12600
3188,15788,12600
3225,15925,12700
3538,16338,12800
3575,16475,12900
3488,16888,13400
4150,17850,13700
4112,18262,14150
4250,18400,14150
4975,19225,14250
5112,19362,14250
4550,20050,15500
4450,20600,16150
4038,20738,16700
3800,21150,17350
3975,21425,17450
4475,22275,17800
4262,22412,18150
4975,23125,18150
5038,23538,18500
5400,24250,18850
5188,24388,19200
5188,24388,19200
6288,25488,19200
7162,26362,19200
8038,27238,19200
7825,27375,19550
7825,27375,19550
7962,27512,19550
8400,27950,19550
