Net,P1Score,P2Score
1375,9025,7650
1375,9025,7650
1375,9025,7650
1375,9025,7650
1900,9725,7825
2400,10325,7925
2775,10725,7950
3500,11525,8025
3600,11725,8125
4050,12175,8125
4175,12375,8200
4550,12825,8275
4825,13175,8350
4338,13175,8838
4288,13175,8888
4262,13175,8912
4238,13175,8938
3938,13175,9238
3838,13175,9338
3762,13175,9412
3688,13175,9488
4512,14050,9538
4488,14050,9562
4462,14050,9588
4212,14050,9838
4188,14050,9862
4025,14050,10025
3975,14050,10075
3662,14050,10388
3500,14050,10550
3450,14050,10600
3288,14050,10762
3262,14050,10788
3100,14050,10950
3075,14050,10975
3925,14925,11000
3925,14925,11000
3788,14925,11138
3650,14925,11275
3512,14925,11412
3512,14925,11412
3512,14925,11412
3075,14925,11850
3050,14925,11875
3025,14925,11900
3000,14925,11925
2925,14925,12000
2875,14925,12050
2850,14925,12075
2800,14925,12125
2750,14925,12175
2725,14925,12200
2700,14925,12225
2650,14925,12275
2625,14925,12300
2600,14925,12325
2550,14925,12375
2500,14925,12425
2450,14925,12475
2400,14925,12525
2350,14925,12575
2300,14925,12625
2225,14925,12700
2175,14925,12750
2125,14925,12800
2075,14925,12850
2025,14925,12900
1975,14925,12950
1925,14925,13000
1900,14925,13025
1875,14925,13050
1850,14925,13075
1825,14925,13100
1775,14925,13150
1725,14925,13200
1675,14925,13250
1600,14925,13325
1575,14925,13350
