Net,P1Score,P2Score
1375,11250,9875
1375,11250,9875
1375,11250,9875
1375,11250,9875
1375,11250,9875
1375,11250,9875
1375,11250,9875
1375,11250,9875
1375,11250,9875
1375,11250,9875
1375,11250,9875
1812,11688,9875
1112,11688,10575
1112,11688,10575
412,11688,11275
62,11688,11625
-500,11825,12325
-712,11962,12675
-1138,12238,13375
-938,12788,13725
-1288,13338,14625
-1712,13612,15325
-2138,13888,16025
-2212,14162,16375
-2625,14300,16925
-2838,14438,17275
-2562,14712,17275
-2912,14712,17625
-3125,14850,17975
-3338,14988,18325
-3550,15125,18675
-3412,15262,18675
-4112,15262,19375
-3838,15538,19375
-4050,15675,19725
-4400,15675,20075
-4750,15675,20425
-5100,15675,20775
-5450,15675,21125
