Net,P1Score,P2Score
1325,6625,5300
1325,6625,5300
1325,6625,5300
1325,6625,5300
1250,6625,5375
1175,6625,5450
1100,6625,5525
1138,6762,5625
1375,7175,5800
1388,7312,5925
1612,7588,5975
2112,8138,6025
2375,8550,6175
2788,8962,6175
2850,9100,6250
3350,9650,6300
3850,10200,6350
4000,10475,6475
4112,10612,6500
4012,10612,6600
3988,10612,6625
3962,10612,6650
3888,10612,6725
3838,10612,6775
3812,10612,6800
3762,10612,6850
3688,10612,6925
3688,10612,6925
3662,10612,6950
3562,10612,7050
3512,10612,7100
3462,10612,7150
3412,10612,7200
3388,10612,7225
3362,10612,7250
3312,10612,7300
3288,10612,7325
3262,10612,7350
3162,10612,7450
3162,10612,7450
3088,10612,7525
3088,10612,7525
3062,10612,7550
2962,10612,7650
2938,10612,7675
2912,10612,7700
2838,10612,7775
2812,10612,7800
2762,10612,7850
2738,10612,7875
2688,10612,7925
2638,10612,7975
2612,10612,8000
2538,10612,8075
2512,10612,8100
2512,10612,8100
2462,10612,8150
2412,10612,8200
2388,10612,8225
2338,10612,8275
2312,10612,8300
2288,10612,8325
2188,10612,8425
2162,10612,8450
2112,10612,8500
2062,10612,8550
2012,10612,8600
2012,10612,8600
1962,10612,8650
1938,10612,8675
1912,10612,8700
1838,10612,8775
1838,10612,8775
1788,10612,8825
1762,10612,8850
1712,10612,8900
1662,10612,8950
1638,10612,8975
1562,10612,9050
1538,10612,9075
1512,10612,9100
1462,10612,9150
1462,10612,9150
1412,10612,9200
1388,10612,9225
1338,10612,9275
1312,10612,9300
1288,10612,9325
1212,10612,9400
1212,10612,9400
1188,10612,9425
1138,10612,9475
1088,10612,9525
1038,10612,9575
1038,10612,9575
938,10612,9675
888,10612,9725
888,10612,9725
788,10612,9825
738,10612,9875
738,10612,9875
638,10612,9975
638,10612,9975
588,10612,10025
488,10612,10125
438,10612,10175
438,10612,10175
338,10612,10275
338,10612,10275
338,10612,10275
188,10612,10425
188,10612,10425
188,10612,10425
38,10612,10575
-12,10612,10625
-12,10612,10625
-112,10612,10725
-162,10612,10775
-162,10612,10775
-262,10612,10875
-312,10612,10925
-312,10612,10925
-412,10612,11025
-462,10612,11075
-462,10612,11075
-512,10612,11125
-562,10612,11175
-612,10612,11225
-712,10612,11325
-712,10612,11325
-762,10612,11375
-862,10612,11475
-862,10612,11475
-862,10612,11475
-962,10612,11575
-1012,10612,11625
-1062,10612,11675
-1112,10612,11725
-1212,10612,11825
-1212,10612,11825
-1262,10612,11875
-1312,10612,11925
