Net,P1Score,P2Score
1662,12825,11162
1662,12825,11162
1662,12825,11162
1662,12825,11162
2100,13262,11162
1938,13538,11600
2025,13675,11650
2112,13812,11700
2288,14088,11800
1788,14225,12438
2100,14638,12538
2000,14638,12638
2225,14912,12688
2175,15050,12875
2450,15462,13012
2588,15600,13012
2588,15875,13288
2725,16288,13562
3000,16838,13838
3000,17112,14112
3138,17388,14250
3275,17800,14525
3138,17938,14800
3275,18350,15075
3550,18900,15350
3550,19038,15488
3550,19450,15900
3825,20000,16175
3550,20412,16862
4100,20962,16862
4512,21650,17138
4512,21788,17275
4788,22338,17550
4925,22475,17550
5062,22612,17550
5200,22750,17550
5200,22750,17550
5475,23025,17550
5312,23300,17988
5312,23300,17988
5312,23300,17988
5588,23575,17988
5425,23850,18425
5425,23850,18425
5562,23988,18425
