Net,P1Score,P2Score
-1275,12338,13612
-1275,12338,13612
-1275,12338,13612
-388,13575,13962
5588,19900,14312
5862,20175,14312
5862,20175,14312
6000,20312,14312
5700,20588,14888
5700,20725,15025
6112,21275,15162
6112,21550,15438
6388,21962,15575
6800,22512,15712
6662,22788,16125
7350,23475,16125
7350,23750,16400
7488,23888,16400
7625,24162,16538
7488,24300,16812
7762,24575,16812
7762,24712,16950
7762,24850,17088
8038,25125,17088
7762,25125,17362
7762,25262,17500
7762,25262,17500
8038,25538,17500
8175,25675,17500
8312,25950,17638
