Net,P1Score,P2Score
-1325,9162,10488
-1325,9162,10488
-1325,9162,10488
-1325,9162,10488
-1325,9162,10488
-1325,9162,10488
-1325,9162,10488
-1325,9162,10488
-1325,9162,10488
-975,9512,10488
-975,9512,10488
-975,9512,10488
-1112,9512,10625
-975,9650,10625
-625,10000,10625
-975,10000,10975
-1112,10000,11112
-1250,10000,11250
-688,10700,11388
-1312,11050,12362
-1938,11400,13338
-1450,11888,13338
-1450,11888,13338
-1512,12238,13750
-1162,12938,14100
-812,13288,14100
-1512,13288,14800
-1862,13288,15150
-1788,13638,15425
-2138,13638,15775
-2138,13638,15775
-1788,13988,15775
-2488,13988,16475
-2138,14338,16475
-2138,14338,16475
-2350,14475,16825
-2925,14475,17400
-2925,14475,17400
-2788,14612,17400
-2788,14612,17400
-3012,14612,17625
-3012,14612,17625
-3238,14612,17850
-3100,14750,17850
-3100,14750,17850
-3325,14750,18075
