Net,P1Score,P2Score
88,12925,12838
88,12925,12838
88,12925,12838
88,12925,12838
88,12925,12838
525,13362,12838
-150,13562,13712
-438,13712,14150
-1362,14100,15462
-1600,14300,15900
-2000,14638,16638
-2250,15025,17275
-2738,15275,18012
-3175,15475,18650
-3025,15725,18750
-3400,15925,19325
-3388,16075,19462
-3425,16312,19738
-3788,16662,20450
-3912,16812,20725
-3762,17100,20862
-3425,17438,20862
-3688,17588,21275
-3538,17875,21412
-3488,17925,21412
-3712,17975,21688
-3712,18112,21825
-3525,18738,22262
-3250,19012,22262
-3062,19200,22262
-3012,19250,22262
-2738,19525,22262
-2588,19675,22262
-2400,19862,22262
-2250,20012,22262
-2100,20162,22262
-1950,20312,22262
-1800,20462,22262
-1750,20512,22262
-1750,20512,22262
-1750,20512,22262
-1750,20512,22262
-875,21388,22262
0,22262,22262
438,22700,22262
1312,23575,22262
1750,24012,22262
2188,24450,22262
3062,25325,22262
3500,25762,22262
