Net,P1Score,P2Score
1562,10450,8888
1562,10450,8888
1562,10450,8888
1562,10450,8888
1562,10450,8888
1562,10450,8888
1562,10450,8888
1662,10550,8888
1438,10600,9162
1488,10650,9162
1588,10750,9162
1650,10950,9300
1562,11000,9438
1362,11350,9988
1712,11700,9988
1825,11950,10125
1612,12150,10538
1925,12600,10675
1962,13050,11088
2162,13250,11088
2612,13700,11088
3050,14138,11088
3300,14388,11088
3450,14538,11088
3712,14938,11225
3538,15038,11500
3512,15288,11775
3250,15438,12188
3212,15538,12325
3225,15688,12462
3050,15788,12738
2462,15888,13425
2288,15988,13700
1750,16138,14388
1075,16288,15212
400,16438,16038
12,16738,16725
-625,16788,17412
-1125,16838,17962
-1538,16838,18375
-1900,16888,18788
-2125,16938,19062
-2400,16938,19338
