Net,P1Score,P2Score
-1312,8188,9500
-1312,8188,9500
-1312,8188,9500
-1312,8188,9500
-1162,8338,9500
-1012,8488,9500
-862,8638,9500
-1100,8838,9938
-1288,9088,10375
-1475,9338,10812
-1125,9688,10812
-1312,9938,11250
-2138,9988,12125
-2575,9988,12562
-3188,10688,13875
-4062,10688,14750
-3712,11038,14750
-4150,11038,15188
-4588,11038,15625
-4725,11038,15762
-4512,11388,15900
-4788,11388,16175
-4925,11388,16312
-4988,11738,16725
-5125,11738,16862
-5262,11738,17000
-5538,11738,17275
-5950,11738,17688
