Net,P1Score,P2Score
-1388,11738,13125
-1388,11738,13125
-1388,11738,13125
-1388,11738,13125
-1388,11738,13125
-1588,11738,13325
-1688,11738,13425
-1138,12538,13675
-1188,12738,13925
-1000,13175,14175
-900,14012,14912
-1000,14212,15212
-850,14612,15462
-2112,14812,16925
-2062,15450,17512
-2400,15888,18288
-2438,16088,18525
-2325,16525,18850
-3175,16525,19700
-3150,16962,20112
-3838,16962,20800
-3400,17400,20800
-3612,17600,21212
-3750,17600,21350
-3888,17600,21488
-4162,17600,21762
-4875,17600,22475
-5012,17600,22612
-4575,18038,22612
-4575,18038,22612
-4800,18038,22838
-4400,18438,22838
-4225,18838,23062
-4225,18838,23062
-4450,18838,23288
-4450,18838,23288
-4675,18838,23512
-4238,19275,23512
-3600,19912,23512
-3050,20462,23512
-3275,20462,23738
-3275,20462,23738
-3500,20462,23962
-3725,20462,24188
-3375,20812,24188
-3375,20812,24188
-3375,20812,24188
-3375,20812,24188
-3475,21162,24638
-3475,21162,24638
-3475,21162,24638
-3700,21162,24862
