Net,P1Score,P2Score
-5112,6488,11600
-5112,6488,11600
-5112,6488,11600
-5112,6488,11600
-5112,6488,11600
-5112,6488,11600
-5162,6925,12088
-5212,6925,12138
-5212,6925,12138
-5175,7062,12238
-5275,7062,12338
-5388,7200,12588
-5588,7200,12788
-5788,7200,12988
-5938,7200,13138
-5962,7475,13438
-6062,7475,13538
-6562,7475,14038
-6962,7475,14438
-7262,7475,14738
-7375,7612,14988
-7488,7750,15238
-7512,8025,15538
-7388,8300,15688
-7262,8575,15838
-7100,8988,16088
-7012,9125,16138
-7312,9125,16438
-7050,9538,16588
-6600,10088,16688
-6438,10500,16938
-6500,10638,17138
-6375,10912,17288
-6100,11288,17388
-6250,11288,17538
-6162,11425,17588
-6125,11562,17688
-6038,11700,17738
-5862,11975,17838
-5862,11975,17838
-5825,12112,17938
-5738,12250,17988
-5738,12250,17988
-5788,12250,18038
-6175,12250,18425
