Net,P1Score,P2Score
-4188,6988,11175
-4188,6988,11175
-4188,6988,11175
-4188,6988,11175
-4188,6988,11175
-4038,7188,11225
-4062,7288,11350
-3912,7488,11400
-3788,7688,11475
-3438,8088,11525
-3288,8488,11775
-2988,8888,11875
-2738,9188,11925
-2388,9688,12075
-2438,9988,12425
-2475,10488,12962
-2175,10988,13162
-2075,11288,13362
-1775,11688,13462
-1725,11988,13712
-1275,12588,13862
-1375,12688,14062
-1275,12888,14162
-1275,13088,14362
-1125,13388,14512
-1175,13488,14662
-1150,13762,14912
-1075,14038,15112
-712,14450,15162
-538,14725,15262
-462,15000,15462
-375,15138,15512
-300,15412,15712
-212,15550,15762
375,16238,15862
550,16512,15962
912,16925,16012
1188,17200,16012
1638,17750,16112
1775,17888,16112
1775,17888,16112
1912,18025,16112
2050,18162,16112
