Net,P1Score,P2Score
1312,9800,8488
1312,9800,8488
1312,9800,8488
1312,9800,8488
1312,9800,8488
1262,9800,8538
1112,9800,8688
1350,10238,8888
1438,10675,9238
1188,10675,9488
888,10675,9788
788,10875,10088
788,11075,10288
488,11075,10588
925,11712,10788
675,11812,11138
575,11912,11338
775,12312,11538
925,12612,11688
1262,13150,11888
1412,13550,12138
1512,13850,12338
1262,13850,12588
1362,14150,12788
2150,14988,12838
2800,15688,12888
3000,16088,13088
3000,16288,13288
3250,16588,13338
3650,16988,13338
3600,17088,13488
3950,17488,13538
3950,17488,13538
4350,17888,13538
4550,18088,13538
4750,18288,13538
