Net,P1Score,P2Score
-4188,10488,14675
-4188,10488,14675
-4188,10488,14675
-3750,10925,14675
-2875,11800,14675
-1738,13112,14850
-862,14862,15725
888,16612,15725
850,16750,15900
1538,17438,15900
1675,17575,15900
2225,18125,15900
2600,18675,16075
2925,19225,16300
2750,20325,17575
3062,20738,17675
3562,21288,17725
4150,22250,18100
4888,23212,18325
4750,23350,18600
5025,23625,18600
4825,24038,19212
4862,24175,19312
4688,24175,19488
5400,24888,19488
5400,24888,19488
5538,25025,19488
5675,25162,19488
