Net,P1Score,P2Score
-1312,12038,13350
-1312,12038,13350
-1312,12038,13350
-1312,12038,13350
-762,12588,13350
-625,12725,13350
-488,12862,13350
-25,13325,13350
112,13462,13350
438,13788,13350
3425,16950,13525
3300,17000,13700
3950,17825,13875
5325,19475,14150
6038,21312,15275
4988,21312,16325
5638,21962,16325
6375,22700,16325
6125,22888,16762
5400,23212,17812
5588,23400,17812
5725,23538,17812
5912,23725,17812
5138,23825,18688
5412,24100,18688
5112,24238,19125
5388,24512,19125
4700,24700,20000
4838,24838,20000
5112,25112,20000
5112,25112,20000
5388,25388,20000
