Net,P1Score,P2Score
-12,14450,14462
-12,14450,14462
-12,14450,14462
-12,14450,14462
812,15375,14562
688,15450,14762
438,15600,15162
312,15775,15462
812,16675,15862
1712,17575,15862
3262,19325,16062
2962,19325,16362
2375,19525,17150
2025,19525,17500
2112,19962,17850
1412,19962,18550
625,19962,19338
625,20400,19775
-688,20400,21088
625,21712,21088
-250,21712,21962
-688,21712,22400
-1562,21712,23275
-1475,22150,23625
-1188,22788,23975
-1975,22788,24762
-2550,22788,25338
-3425,22788,26212
-3775,23225,27000
-3775,23662,27438
-4125,23662,27788
-4125,23662,27788
-4125,23662,27788
-4125,23662,27788
-4125,23662,27788
-4125,23662,27788
-4350,23662,28012
-3912,24100,28012
-3912,24100,28012
-3700,24538,28238
-3262,24975,28238
-3262,24975,28238
-3262,24975,28238
-3262,24975,28238
-3712,24975,28688
-3712,24975,28688
-3938,24975,28912
