Net,P1Score,P2Score
1338,15362,14025
1338,15362,14025
1338,15362,14025
1338,15362,14025
1338,15362,14025
2025,16050,14025
2162,16188,14025
2475,16938,14462
3538,18438,14900
4875,19775,14900
4575,19912,15338
5150,20488,15338
5862,21200,15338
6200,21538,15338
6812,22250,15438
6750,22388,15638
6988,22825,15838
6250,22825,16575
6050,22825,16775
5612,22825,17212
6488,23700,17212
5612,23700,18088
5612,23700,18088
5612,24138,18525
5175,24138,18962
4738,24138,19400
5175,24575,19400
4600,24575,19975
5038,25012,19975
4900,25012,20112
4762,25012,20250
4325,25012,20688
3750,25012,21262
3750,25012,21262
3612,25012,21400
2462,25012,22550
2462,25012,22550
2325,25012,22688
2325,25888,23562
1888,25888,24000
1888,25888,24000
1888,25888,24000
1450,25888,24438
1450,25888,24438
1012,25888,24875
1012,25888,24875
1012,26325,25312
138,26325,26188
138,26325,26188
-438,26325,26762
-438,26325,26762
-438,26325,26762
-875,26325,27200
-875,26325,27200
-1312,26325,27638
-1312,26325,27638
-1750,26325,28075
-1750,26325,28075
-2188,26325,28512
-2188,26325,28512
-3062,26325,29388
