Net,P1Score,P2Score
38,13988,13950
38,13988,13950
38,13988,13950
38,13988,13950
-100,13988,14088
-238,13988,14225
-375,13988,14362
-762,14475,15238
212,15450,15238
400,16950,16550
400,17388,16988
62,17488,17425
1875,19488,17612
2325,20950,18625
2588,21538,18950
2812,22200,19388
2675,22250,19575
2688,22725,20038
2738,22825,20088
3100,23375,20275
3588,24188,20600
3175,24425,21250
2812,24475,21662
3100,24900,21800
3238,25088,21850
4262,26112,21850
3788,26212,22425
3600,26462,22862
3262,26612,23350
3800,27288,23488
3850,27338,23488
3812,27438,23625
3238,27438,24200
3238,27438,24200
3338,27538,24200
2950,27588,24638
2512,27638,25125
2512,27638,25125
2525,27788,25262
2675,27938,25262
