Net,P1Score,P2Score
2788,13212,10425
2788,13212,10425
2788,13212,10425
2788,13212,10425
2688,13212,10525
2512,13238,10725
2588,13312,10725
2462,13388,10925
2275,13600,11325
2412,13838,11425
2462,13888,11425
2688,14212,11525
2288,14212,11925
2738,14762,12025
2575,14900,12325
3400,15725,12325
3712,16138,12425
3688,16412,12725
3800,16825,13025
4888,18112,13225
5375,18800,13425
5412,18938,13525
6138,20062,13925
6075,20200,14125
6525,20750,14225
6662,20888,14225
7112,21438,14325
7425,21850,14425
7775,22400,14625
8050,22675,14625
8462,23088,14625
8738,23362,14625
9012,23638,14625
