Net,P1Score,P2Score
62,6500,6438
62,6500,6438
62,6500,6438
62,6500,6438
62,6500,6438
62,6500,6438
112,6550,6438
12,6550,6538
-38,6600,6638
12,6750,6738
112,6850,6738
262,7100,6838
262,7200,6938
262,7400,7138
212,7550,7338
162,7700,7538
162,8000,7838
212,8250,8038
12,8450,8438
62,8600,8538
212,8850,8638
212,8950,8738
162,9200,9038
12,9350,9338
-38,9500,9538
-88,9550,9638
-138,9700,9838
-362,9750,10112
-412,9900,10312
-512,10000,10512
-812,10100,10912
-662,10250,10912
-812,10300,11112
-912,10300,11212
-1012,10300,11312
-1062,10488,11550
-1200,10488,11688
-1250,10675,11925
-1488,10675,12162
-1688,10675,12362
-1738,10725,12462
-1838,10725,12562
-1975,10725,12700
-2212,10725,12938
