Net,P1Score,P2Score
-12,10338,10350
-12,10338,10350
-12,10338,10350
88,10438,10350
138,10488,10350
238,10588,10350
362,10788,10425
262,11138,10875
212,11538,11325
288,11838,11550
288,12238,11950
412,12638,12225
762,13288,12525
812,13538,12725
1112,13938,12825
1688,14788,13100
1788,15088,13300
1912,15338,13425
1912,15488,13575
1812,15688,13875
1738,15838,14100
1588,15938,14350
1738,16238,14500
1788,16438,14650
1588,16488,14900
1638,16638,15000
1538,16688,15150
1338,16838,15500
1338,16938,15600
1288,17038,15750
1238,17138,15900
1088,17138,16050
1088,17238,16150
888,17238,16350
588,17238,16650
150,17238,17088
200,17288,17088
150,17338,17188
150,17338,17188
-238,17388,17625
-575,17488,18062
-1450,17488,18938
-1788,17588,19375
-1788,17588,19375
-2662,17588,20250
-2662,17588,20250
-3100,17588,20688
