Net,P1Score,P2Score
1388,12000,10612
1388,12000,10612
1388,12000,10612
1388,12000,10612
1388,12000,10612
1300,12050,10750
1400,12150,10750
1312,12300,10988
1362,12450,11088
1288,12750,11462
1338,12900,11562
912,13050,12138
775,13150,12375
500,13250,12750
700,13550,12850
475,13700,13225
212,13950,13738
-188,14100,14288
-688,14150,14838
-1050,14200,15250
-1412,14250,15662
-1738,14300,16038
-1712,14738,16450
-2125,14738,16862
-2675,14738,17412
-3088,14738,17825
-3325,14738,18062
-3938,14738,18675
-4075,14738,18812
-4725,14738,19462
-4525,15175,19700
-5175,15175,20350
-5450,15175,20625
-5788,15175,20962
-6200,15175,21375
-6612,15175,21788
-7025,15175,22200
-7438,15175,22612
