Net,P1Score,P2Score
-1400,4900,6300
-1400,4900,6300
-1400,4900,6300
-1400,4900,6300
-1375,4925,6300
-1375,4975,6350
-1250,5100,6350
-1325,5225,6550
-1525,5275,6800
-1625,5375,7000
-1750,5450,7200
-1775,5625,7400
-1850,5750,7600
-2000,5800,7800
-2000,5900,7900
-1900,6100,8000
-1975,6225,8200
-2488,6350,8838
-3512,6400,9912
-3562,6450,10012
-4100,6450,10550
-4275,6475,10750
-4250,6500,10750
-4225,6525,10750
-4225,6525,10750
-4200,6550,10750
-4200,6550,10750
-4650,6550,11200
