Net,P1Score,P2Score
-1162,10950,12112
-1162,10950,12112
-1162,10950,12112
-1025,11088,12112
-1188,11362,12550
-1050,11500,12550
-1050,11500,12550
-1450,11638,13088
-1300,11788,13088
-1638,11888,13525
-1888,12075,13962
-2088,12225,14312
-2862,12325,15188
-2862,12325,15188
-3275,12612,15888
-4012,12662,16675
-3962,12712,16675
-4750,12712,17462
-4700,12762,17462
-5000,12812,17812
-5250,12912,18162
-5938,13012,18950
-7425,13012,20438
-8162,13062,21225
-8462,13112,21575
-8812,13112,21925
-9162,13112,22275
-9950,13112,23062
