Net,P1Score,P2Score
2000,8588,6588
2000,8588,6588
2000,8588,6588
2000,8588,6588
2100,8688,6588
1712,8738,7025
-425,8788,9212
-712,8938,9650
-1925,9038,10962
-1725,9238,10962
-1575,9388,10962
-1712,9388,11100
-1612,9488,11100
-1738,9638,11375
-1862,9788,11650
-2175,9888,12062
-2350,9988,12338
-2575,10038,12612
-2800,10088,12888
-3212,10088,13300
-3488,10088,13575
-3762,10088,13850
-3762,10088,13850
-3762,10088,13850
-3762,10088,13850
-3762,10088,13850
-3712,10138,13850
-4150,10138,14288
-4588,10138,14725
-4588,10138,14725
-4538,10188,14725
-4488,10238,14725
-4488,10238,14725
-4938,10238,15175
