Net,P1Score,P2Score
-2775,8925,11700
-2775,8925,11700
-2775,8925,11700
-2775,8925,11700
-2775,8925,11700
-2775,8925,11700
-2500,9200,11700
-2462,9338,11800
-2525,9475,12000
-2225,10025,12250
-2500,10438,12938
-2700,10438,13138
-2512,10775,13288
-2662,11112,13775
-2875,11388,14262
-3138,12000,15138
-3000,12138,15138
-3362,12412,15775
-3800,12412,16212
-3762,12550,16312
-3825,12788,16612
-3650,13400,17050
-3712,13538,17250
-4650,13912,18562
-5425,14012,19438
-5525,14012,19538
-5625,14012,19638
-6262,14012,20275
