Net,P1Score,P2Score
-4062,8038,12100
-4062,8038,12100
-4062,8038,12100
-4062,8038,12100
-4062,8038,12100
-4062,8038,12100
-4062,8038,12100
-4062,8038,12100
-3925,8175,12100
-3788,8312,12100
-4262,8312,12575
-4262,8312,12575
-4125,8450,12575
-4125,8450,12575
-3988,8862,12850
-3712,9275,12988
-3712,9688,13400
-3438,9962,13400
-3438,10100,13538
-3300,10650,13950
-3300,11062,14362
-3575,11612,15188
-3575,11888,15462
-3712,12162,15875
-3575,12438,16012
-3850,12850,16700
-3988,12988,16975
-4538,13262,17800
-4675,13262,17938
-4950,13400,18350
-5225,13538,18762
-5638,13538,19175
-6050,13538,19588
-6325,13675,20000
-6325,13675,20000
-6462,13675,20138
