Net,P1Score,P2Score
-1400,11800,13200
-1400,11800,13200
-1400,11800,13200
-1400,11800,13200
-1400,11800,13200
-1262,11938,13200
-1125,12075,13200
-925,12275,13200
-825,12475,13300
-688,12612,13300
-350,12950,13300
-550,13188,13738
-112,13625,13738
-312,13862,14175
-1188,13862,15050
-362,14688,15050
-250,15238,15488
-412,15512,15925
-650,16200,16850
-375,16475,16850
-200,16750,16950
-562,17025,17588
-525,17162,17688
-488,17300,17788
-225,17712,17938
-212,18262,18475
-75,18400,18475
150,18675,18525
375,18950,18575
112,19225,19112
62,19225,19162
38,19638,19600
212,19912,19700
-225,19912,20138
50,20188,20138
38,20325,20288
125,20462,20338
212,20600,20388
300,20738,20438
-238,20738,20975
-100,20875,20975
-100,20875,20975
-400,21012,21412
-400,21012,21412
-262,21150,21412
12,21425,21412
-425,21425,21850
-288,21562,21850
-12,21838,21850
125,21975,21850
400,22250,21850
88,22388,22300
225,22525,22300
500,22800,22300
912,23212,22300
1188,23488,22300
1325,23625,22300
1600,23900,22300
1738,24038,22300
1875,24175,22300
2150,24450,22300
2288,24588,22300
2425,24725,22300
2562,24862,22300
4050,26350,22300
