Net,P1Score,P2Score
-2612,3612,6225
-2612,3612,6225
-2612,3612,6225
-2612,3612,6225
-2612,3612,6225
-2638,3612,6250
-2612,3712,6325
-2662,3812,6475
-2712,3812,6525
-2688,4012,6700
-2588,4212,6800
-2738,4212,6950
-2388,4712,7100
-2150,5050,7200
-2150,5250,7400
-1712,5888,7600
-1588,6088,7675
-1588,6088,7675
-1388,6388,7775
-1275,6525,7800
-988,6862,7850
-775,7200,7975
-688,7338,8025
-575,7475,8050
-462,7612,8075
-288,7888,8175
-200,8025,8225
462,8712,8250
662,8988,8325
1075,9400,8325
1075,9400,8325
1075,9400,8325
1075,9400,8325
1050,9400,8350
1025,9400,8375
1025,9400,8375
1000,9400,8400
1000,9400,8400
975,9400,8425
975,9400,8425
975,9400,8425
950,9400,8450
950,9400,8450
950,9400,8450
950,9400,8450
925,9400,8475
925,9400,8475
900,9400,8500
1312,9838,8525
