Net,P1Score,P2Score
-3450,7488,10938
-3450,7488,10938
-3450,7488,10938
-3450,7488,10938
-3550,7488,11038
-3750,7488,11238
-3950,7488,11438
-4200,7488,11688
-4275,7762,12038
-4300,8038,12338
-4375,8312,12688
-4438,8500,12938
-4588,8600,13188
-4550,8838,13388
-4750,9038,13788
-4712,9275,13988
-4688,9600,14288
-4525,10112,14638
-4675,10212,14888
-4838,10350,15188
-5100,10488,15588
-5362,10625,15988
-5662,10625,16288
-5725,10912,16638
-5825,11012,16838
-6075,11112,17188
-6438,11250,17688
-6738,11300,18038
-6988,11300,18288
-7125,11300,18425
