Net,P1Score,P2Score
25,8125,8100
25,8125,8100
25,8125,8100
25,8125,8100
25,8125,8100
125,8225,8100
175,8275,8100
275,8375,8100
325,8475,8150
225,8475,8250
325,8575,8250
-125,8675,8800
-12,8925,8938
-325,9025,9350
-312,9175,9488
-662,9375,10038
-838,9475,10312
-1050,9675,10725
-1588,9825,11412
-1575,9975,11550
-1712,9975,11688
-1788,10175,11962
-2000,10375,12375
-2138,10375,12512
-2025,10625,12650
-2200,10725,12925
-2188,10875,13062
-2362,10975,13338
-2762,11125,13888
-3125,11175,14300
-3262,11175,14438
-3350,11225,14575
-3438,11275,14712
-3562,11425,14988
-4112,11425,15538
-4062,11475,15538
-4338,11475,15812
-4425,11525,15950
-4700,11525,16225
