Net,P1Score,P2Score
25,7625,7600
25,7625,7600
25,7625,7600
75,7675,7600
125,7725,7600
250,7850,7600
238,7975,7738
88,8100,8012
-38,8250,8288
-25,8400,8425
-275,8625,8900
-425,8750,9175
-750,8800,9550
-1238,9000,10238
-1262,9175,10438
-1750,9200,10950
-1888,9300,11188
-2300,9400,11700
-2450,9525,11975
-2538,9675,12212
-2950,9775,12725
-3238,9825,13062
-3600,9875,13475
-3988,9900,13888
-4100,9925,14025
-4475,9925,14400
-4750,9925,14675
-5162,9925,15088
-5300,9925,15225
